Date,Store,Avg_Weekly_Sales,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size,DateIndex
2011-11-18,36,7565.95318181818,66.28,3.26,5.64,19.82,,,578.02,216.9395861,7.716,False,A,39910,2011-11-18
2011-11-18,37,10549.901800000001,66.28,3.308,32.17,5.51,,,1502.49,216.9395861,7.716,False,C,39910,2011-11-18
2011-11-18,38,7840.062600000001,54.2,3.813,27.61,8.22,1.32,,2034.39,129.8268333,12.89,False,C,39690,2011-11-18
2011-11-18,39,21577.103857142847,66.09,3.308,3378.96,215.22,162.51,486.32,6941.94,216.9395861,7.716,False,A,184109,2011-11-18
2011-11-18,40,12752.112535211265,41.85,3.571,1100.08,973.56,31.81,523.23,4424.36,136.4666667,4.42,False,A,155083,2011-11-18
2011-11-18,41,17573.11457142857,36.64,3.479,2513.13,581.97,69.52,194.54,6131.09,195.7184713,6.759,False,A,196321,2011-11-18
2011-11-18,42,11585.181020408165,58.97,3.669,2544.26,12.31,2.02,,3385.15,129.8268333,7.874,False,C,39690,2011-11-18
2011-11-18,43,13364.161914893619,57.75,3.308,32.13,3.37,2.56,,1004.04,209.8651071,10.148,False,C,41062,2011-11-18
2011-11-18,44,6088.843921568625,40.65,3.489,861.43,,,,940.29,129.8268333,6.078,False,C,39910,2011-11-18
2011-11-18,45,11376.526029411769,51.34,3.53,4240.34,132.96,111.71,270.14,7073.0,188.1983654,8.523,False,B,118221,2011-11-18
2011-11-25,1,27853.707671232878,60.14,3.236,410.31,98.0,55805.51,8.0,554.92,218.4676211,7.866,True,A,151315,2011-11-25
2011-11-25,2,35810.99041095891,56.36,3.236,919.71,62.0,77451.26,23.0,1589.43,218.1130269,7.441,True,A,202307,2011-11-25
2011-11-25,3,8568.079846153843,68.0,3.236,41.74,10.47,37612.74,,135.16,221.9011185,7.197,True,B,37392,2011-11-25
2011-11-25,4,40604.08554054055,47.96,3.225,561.45,137.88,83340.33,44.04,9239.23,129.8364,5.143,True,A,205863,2011-11-25
2011-11-25,5,7580.598059701491,61.93,3.236,107.42,7.0,29333.06,8.0,826.06,219.0428204,6.3,True,B,34875,2011-11-25
2011-11-25,6,30402.85878378378,62.78,3.236,429.03,171.88,83192.81,15.0,986.23,220.0417412,6.551,True,A,202505,2011-11-25
2011-11-25,7,13754.722753623188,27.6,3.424,35.94,6.47,41487.59,12.0,905.95,195.7704,8.513,True,B,70713,2011-11-25
2011-11-25,8,17396.674084507045,49.61,3.236,437.61,320.76,45968.51,110.41,992.9,221.9491571,6.123,True,A,155078,2011-11-25
2011-11-25,9,12344.750000000002,54.32,3.236,121.57,,44061.13,247.83,8294.47,222.1389683,6.054,True,B,125833,2011-11-25
2011-11-25,10,39867.5491891892,60.68,3.76,174.72,329.0,141630.61,79.0,1009.98,129.8364,7.874,True,B,126512,2011-11-25
2011-11-25,11,25328.1298630137,70.03,3.236,531.09,74.35,71081.98,3.0,1676.85,221.9011185,7.197,True,A,207499,2011-11-25
2011-11-25,12,22741.720285714287,53.25,3.622,5391.83,8.0,63143.29,49.27,2115.67,129.8364,12.89,True,B,112238,2011-11-25
2011-11-25,13,38188.94146666666,38.89,3.445,1282.42,548.1,109030.75,146.33,3557.67,129.8364,6.392,True,A,219622,2011-11-25
2011-11-25,14,37821.85647887325,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,A,200898,2011-11-25
2011-11-25,15,15020.818309859156,41.1,3.689,299.72,54.94,67073.91,34.22,171.76,136.4788,7.866,True,B,123737,2011-11-25
2011-11-25,16,10034.11830985916,31.39,3.424,90.28,126.47,34754.69,24.64,1560.32,195.7704,6.232,True,B,57197,2011-11-25
2011-11-25,17,17510.003999999997,32.81,3.445,310.16,181.17,62095.85,106.24,1292.3,129.8364,6.617,True,B,93188,2011-11-25
2011-11-25,18,22875.647746478877,41.97,3.536,748.82,46.0,71366.86,19.0,577.4,136.4788,8.471,True,B,120653,2011-11-25
2011-11-25,19,27425.64972222222,42.75,3.689,1328.35,1436.52,88805.58,23.79,1869.98,136.4788,7.866,True,A,203819,2011-11-25
2011-11-25,20,39811.41438356165,46.38,3.492,335.66,80.0,101378.79,64.46,2251.98,211.4120757,7.082,True,A,203742,2011-11-25
2011-11-25,21,17670.48405797101,56.43,3.236,233.85,206.36,40561.8,319.19,170.64,218.1130269,7.441,True,B,140167,2011-11-25
2011-11-25,22,22258.80420289855,46.28,3.536,1649.31,,70087.94,7.5,5266.9,140.4217857,7.706,True,B,119557,2011-11-25
2011-11-25,23,28570.271250000005,35.23,3.536,70.24,47.47,103991.94,7.0,677.31,136.4788,4.42,True,B,114533,2011-11-25
2011-11-25,24,24126.516027397258,41.83,3.689,2571.98,66.94,64304.51,221.93,3661.62,136.4788,8.454,True,A,203819,2011-11-25
2011-11-25,25,15945.877000000002,43.49,3.492,208.47,65.0,58539.77,6.47,926.72,211.4120757,7.082,True,B,128107,2011-11-25
2011-11-25,26,17810.000694444443,31.07,3.536,362.32,9.0,44999.94,,660.57,136.4788,7.598,True,A,152513,2011-11-25
2011-11-25,27,34306.85904109589,47.88,3.689,164.01,27.47,73934.06,24.22,540.56,140.4217857,7.906,True,A,204184,2011-11-25
2011-11-25,28,26434.770821917806,53.25,3.622,2232.08,179.73,61319.72,513.76,1790.89,129.8364,12.89,True,A,206302,2011-11-25
2011-11-25,29,13629.331194029854,46.28,3.536,122.33,0.0,47289.47,4.0,1179.49,136.4788,9.357,True,B,93638,2011-11-25
2011-11-25,30,8695.460192307693,56.43,3.236,19.97,,,,477.74,218.1130269,7.441,True,C,42988,2011-11-25
2011-11-25,31,26862.495138888888,56.43,3.236,403.7,92.35,40307.29,95.5,492.36,218.1130269,7.441,True,A,203750,2011-11-25
2011-11-25,32,23395.398055555554,40.22,3.424,292.46,443.76,71845.76,9.0,1787.07,195.7704,8.513,True,A,203007,2011-11-25
2011-11-25,33,5565.140652173914,62.35,3.76,11.94,6.0,,,1641.91,129.8364,8.01,True,A,39690,2011-11-25
2011-11-25,34,18688.83083333333,45.99,3.225,32.5,317.08,42455.51,6.0,1438.09,129.8364,10.148,True,A,158114,2011-11-25
2011-11-25,35,25877.946268656717,47.88,3.492,1333.24,,58563.24,20.97,6386.86,140.4217857,8.745,True,B,103681,2011-11-25
2011-11-25,36,7395.812222222221,66.41,3.181,7.09,,,,780.75,217.1812533,7.716,True,A,39910,2011-11-25
2011-11-25,37,10451.080800000002,66.41,3.236,2.8,,,,308.82,217.1812533,7.716,True,C,39910,2011-11-25
2011-11-25,38,7874.314199999999,53.25,3.622,17.17,,5.26,,615.68,129.8364,12.89,True,C,39690,2011-11-25
2011-11-25,39,32941.30140845071,66.36,3.236,224.08,292.94,77126.16,77.74,4875.43,217.1812533,7.716,True,A,184109,2011-11-25
2011-11-25,40,16849.47876712329,32.76,3.536,247.58,387.88,40362.07,47.0,1788.31,136.4788,4.42,True,A,155083,2011-11-25
2011-11-25,41,26482.129861111116,36.37,3.424,256.95,1053.98,79621.2,40.76,2616.56,195.7704,6.759,True,A,196321,2011-11-25
2011-11-25,42,11327.419019607845,60.68,3.76,25.8,,4.7,,1932.72,129.8364,7.874,True,C,39690,2011-11-25
2011-11-25,43,13399.3044,55.7,3.236,3.37,,5.76,,212.75,210.0888571,10.148,True,C,41062,2011-11-25
2011-11-25,44,6308.755306122448,38.89,3.445,,,,,256.45,129.8364,6.078,True,C,39910,2011-11-25
2011-11-25,45,17215.778529411764,48.71,3.492,140.87,384.82,26961.99,28.59,1110.12,188.3504,8.523,True,B,118221,2011-11-25
2011-12-02,1,21699.7801369863,48.91,3.172,5629.51,68.0,1398.11,2084.64,20475.32,218.7147333,7.866,False,A,151315,2011-12-02
2011-12-02,2,27534.5352112676,48.74,3.172,8010.99,83.47,1897.27,4444.0,28238.93,218.3590319,7.441,False,A,202307,2011-12-02
2011-12-02,3,7159.262424242425,54.97,3.172,850.86,18.94,781.71,394.29,7297.1,222.1589519,7.197,False,B,37392,2011-12-02
2011-12-02,4,29472.96297297297,38.71,3.176,9762.39,160.94,2260.29,4767.86,28604.2,129.8459667,5.143,False,A,205863,2011-12-02
2011-12-02,5,5878.525156250002,51.14,3.172,2359.44,4.0,658.01,901.67,24751.93,219.2917287,6.3,False,B,34875,2011-12-02
2011-12-02,6,23782.131549295773,51.18,3.172,6264.18,74.94,2885.14,3904.82,27272.53,220.2937686,6.551,False,A,202505,2011-12-02
2011-12-02,7,8336.730704225354,20.38,3.378,2229.32,6.47,738.42,1630.88,11534.89,195.8223287,8.513,False,B,70713,2011-12-02
2011-12-02,8,14094.306571428573,40.82,3.172,2222.42,286.0,1464.46,1192.79,13865.57,222.2071405,6.123,False,A,155078,2011-12-02
2011-12-02,9,9289.624393939397,46.84,3.172,1237.88,,1330.53,643.78,8323.51,222.3975443,6.054,False,B,125833,2011-12-02
2011-12-02,10,28723.57194444444,57.29,3.701,7772.17,240.0,4737.51,6615.5,36360.42,129.8459667,7.874,False,B,126512,2011-12-02
2011-12-02,11,19435.033888888887,56.89,3.172,7019.2,97.47,2917.09,3648.95,28803.28,222.1589519,7.197,False,A,207499,2011-12-02
2011-12-02,12,15305.472857142855,52.5,3.701,4868.73,,2022.46,3768.45,18368.11,129.8459667,12.89,False,B,112238,2011-12-02
2011-12-02,13,27720.481891891897,33.94,3.389,7945.42,56.0,25126.9,5550.87,31844.2,129.8459667,6.392,False,A,219622,2011-12-02
2011-12-02,14,30615.43671428571,50.19,3.452,6428.59,,3657.58,2939.92,34955.25,188.5024346,8.523,False,A,200898,2011-12-02
2011-12-02,15,9986.123714285715,45.67,3.666,3751.34,191.82,6485.06,1803.17,16136.43,136.4909333,7.866,False,B,123737,2011-12-02
2011-12-02,16,7801.365294117648,27.83,3.378,516.47,61.0,944.52,9.0,7124.75,195.8223287,6.232,False,B,57197,2011-12-02
2011-12-02,17,13699.531594202905,26.47,3.389,5562.36,222.94,16380.88,2303.32,17707.05,129.8459667,6.617,False,B,93188,2011-12-02
2011-12-02,18,16972.10871428571,46.25,3.501,4614.36,7.0,1389.17,2419.58,23235.01,136.4909333,8.471,False,B,120653,2011-12-02
2011-12-02,19,20911.385633802816,45.67,3.666,7197.6,239.76,9191.67,4716.48,28279.83,136.4909333,7.866,False,A,203819,2011-12-02
2011-12-02,20,32377.138450704213,46.32,3.452,10007.34,60.0,25959.98,6140.65,35675.62,211.6394306,7.082,False,A,203742,2011-12-02
2011-12-02,21,11664.474264705881,48.72,3.172,3389.1,43.0,1258.32,325.35,8623.67,218.3590319,7.441,False,B,140167,2011-12-02
2011-12-02,22,17170.89911764706,49.11,3.501,10739.64,,926.79,3397.08,29944.71,140.4307857,7.706,False,B,119557,2011-12-02
2011-12-02,23,21567.869305555556,43.6,3.501,6134.68,50.47,8734.68,5080.3,20441.81,136.4909333,4.42,False,B,114533,2011-12-02
2011-12-02,24,18296.535616438356,47.21,3.666,4825.79,126.88,1601.23,6002.36,19966.73,136.4909333,8.454,False,A,203819,2011-12-02
2011-12-02,25,12547.351000000002,42.85,3.452,3425.95,34.0,1200.12,4106.92,15164.5,211.6394306,7.082,False,B,128107,2011-12-02
2011-12-02,26,14260.542112676056,36.74,3.501,3343.0,9.0,955.74,1187.26,14774.79,136.4909333,7.598,False,A,152513,2011-12-02
2011-12-02,27,25096.176944444436,50.55,3.666,5369.61,294.47,7008.02,3692.11,33247.0,140.4307857,7.906,False,A,204184,2011-12-02
2011-12-02,28,19001.81041666666,52.5,3.701,10392.61,75.0,2241.11,6243.02,19374.19,129.8459667,12.89,False,A,206302,2011-12-02
2011-12-02,29,8654.83910447761,49.11,3.501,2167.06,,1457.99,820.49,6387.74,136.4909333,9.357,False,B,93638,2011-12-02
2011-12-02,30,7930.495192307692,48.72,3.172,23.47,,4.7,,1257.19,218.3590319,7.441,False,C,42988,2011-12-02
2011-12-02,31,19560.696197183097,48.72,3.172,5425.3,96.94,1100.35,2779.95,24475.38,218.3590319,7.441,False,A,203750,2011-12-02
2011-12-02,32,16616.533521126756,33.8,3.378,5261.51,65.0,1075.86,4742.55,25961.21,195.8223287,8.513,False,A,203007,2011-12-02
2011-12-02,33,4491.027551020408,59.12,3.701,0.5,,4.0,,1280.77,129.8459667,8.01,False,A,39690,2011-12-02
2011-12-02,34,13544.412054794524,39.75,3.176,4611.57,70.94,1109.59,1307.67,17316.01,129.8459667,10.148,False,A,158114,2011-12-02
2011-12-02,35,13486.657164179105,50.55,3.452,5051.87,,3150.68,3945.27,26649.46,140.4307857,8.745,False,B,103681,2011-12-02
2011-12-02,36,6667.057045454544,53.57,3.164,,,10.0,,624.31,217.4229206,7.716,False,A,39910,2011-12-02
2011-12-02,37,10542.356199999998,53.57,3.172,1.5,,6.03,,1180.32,217.4229206,7.716,False,C,39910,2011-12-02
2011-12-02,38,7615.778148148149,52.5,3.701,22.15,,2.35,,1889.95,129.8459667,12.89,False,C,39690,2011-12-02
2011-12-02,39,24013.155588235284,53.14,3.172,2966.71,59.47,2100.01,3614.81,18646.29,217.4229206,7.716,False,A,184109,2011-12-02
2011-12-02,40,14717.730833333328,38.51,3.501,3966.04,23.47,2363.99,1455.15,15828.62,136.4909333,4.42,False,A,155083,2011-12-02
2011-12-02,41,18463.374714285717,34.53,3.378,4594.56,305.47,1781.24,3168.1,21739.26,195.8223287,6.759,False,A,196321,2011-12-02
2011-12-02,42,10036.928627450983,57.29,3.701,24.09,,4.7,,1016.84,129.8459667,7.874,False,C,39690,2011-12-02
2011-12-02,43,12447.409787234043,47.49,3.172,14.82,,6.11,,1707.13,210.3126071,10.148,False,C,41062,2011-12-02
2011-12-02,44,5802.231428571429,33.94,3.389,60.0,,4.23,,1185.19,129.8459667,6.078,False,C,39910,2011-12-02
2011-12-02,45,12509.997285714288,50.19,3.452,6835.61,120.76,802.79,2490.15,17861.5,188.5024346,8.523,False,B,118221,2011-12-02
2011-12-09,1,24653.183287671232,43.93,3.158,4640.65,19.0,105.02,3639.42,14461.82,218.9618456,7.866,False,A,151315,2011-12-09
2011-12-09,2,31377.387945205483,41.76,3.158,11472.59,40.0,306.43,4160.55,8899.08,218.605037,7.441,False,A,202307,2011-12-09
2011-12-09,3,7102.618181818182,49.26,3.158,4059.38,6.47,123.42,833.44,3018.08,222.4167852,7.197,False,B,37392,2011-12-09
2011-12-09,4,34846.600555555546,31.64,3.153,5857.72,30.0,984.98,4692.5,13503.99,129.8555333,5.143,False,A,205863,2011-12-09
2011-12-09,5,5484.086119402986,44.12,3.158,2546.5,,83.07,523.27,3118.64,219.540637,6.3,False,B,34875,2011-12-09
2011-12-09,6,26435.904722222218,43.64,3.158,5473.33,42.0,282.45,4436.51,11311.24,220.5457961,6.551,False,A,202505,2011-12-09
2011-12-09,7,9476.021014492753,11.17,3.331,3393.21,,94.93,589.44,3067.9,195.8742575,8.513,False,B,70713,2011-12-09
2011-12-09,8,14815.816197183101,30.51,3.158,4425.92,36.0,346.05,1791.15,9889.35,222.4651238,6.123,False,A,155078,2011-12-09
2011-12-09,9,9697.342769230767,37.65,3.158,3075.89,,248.8,822.69,7585.2,222.6561203,6.054,False,B,125833,2011-12-09
2011-12-09,10,33278.231506849304,42.58,3.644,7010.08,74.24,1019.36,5124.86,9458.28,129.8555333,7.874,False,B,126512,2011-12-09
2011-12-09,11,22870.221388888895,50.63,3.158,4923.89,36.0,525.03,2598.36,8696.45,222.4167852,7.197,False,A,207499,2011-12-09
2011-12-09,12,16994.949285714294,42.17,3.644,8374.63,15.85,573.92,5849.71,37581.27,129.8555333,12.89,False,B,112238,2011-12-09
2011-12-09,13,32837.054133333346,24.82,3.341,5924.71,56.0,577.59,1778.83,20371.02,129.8555333,6.392,False,A,219622,2011-12-09
2011-12-09,14,33843.57931506849,46.57,3.415,7297.72,15.0,342.71,4849.0,7509.9,188.6544692,8.523,False,A,200898,2011-12-09
2011-12-09,15,10922.365000000002,38.53,3.627,3581.98,193.94,75.62,1713.45,5227.94,136.5030667,7.866,False,B,123737,2011-12-09
2011-12-09,16,8452.924411764707,14.44,3.331,2229.52,28.0,73.7,1696.73,6465.69,195.8742575,6.232,False,B,57197,2011-12-09
2011-12-09,17,13753.844084507044,17.56,3.341,8530.15,,29.6,840.04,6700.99,129.8555333,6.617,False,B,93188,2011-12-09
2011-12-09,18,19549.589000000007,42.36,3.47,5128.67,10.5,659.34,2773.46,6374.67,136.5030667,8.471,False,B,120653,2011-12-09
2011-12-09,19,24137.5923943662,40.18,3.627,7210.8,9.5,481.91,4650.7,11954.56,136.5030667,7.866,False,A,203819,2011-12-09
2011-12-09,20,34878.40794520548,41.64,3.415,9458.19,81.5,791.04,5254.23,11447.14,211.8667856,7.082,False,A,203742,2011-12-09
2011-12-09,21,13202.16367647059,41.44,3.158,6862.3,19.0,330.9,4746.58,17822.36,218.605037,7.441,False,B,140167,2011-12-09
2011-12-09,22,18970.542608695658,45.35,3.47,3311.44,,125.93,2499.81,16837.64,140.4397857,7.706,False,B,119557,2011-12-09
2011-12-09,23,25571.855555555565,36.4,3.47,5491.42,,611.34,4318.8,13208.67,136.5030667,4.42,False,B,114533,2011-12-09
2011-12-09,24,21244.66027777778,42.3,3.627,8915.25,,209.71,2399.76,23368.58,136.5030667,8.454,False,A,203819,2011-12-09
2011-12-09,25,13477.14735294118,38.69,3.415,5549.98,64.0,256.97,2761.65,8753.69,211.8667856,7.082,False,B,128107,2011-12-09
2011-12-09,26,16651.992173913048,34.24,3.47,4980.07,19.0,144.13,1669.69,6055.33,136.5030667,7.598,False,A,152513,2011-12-09
2011-12-09,27,27981.47194444445,46.28,3.627,4072.48,48.0,1800.87,1796.01,8867.17,140.4397857,7.906,False,A,204184,2011-12-09
2011-12-09,28,20096.22328767123,42.17,3.644,6628.73,21.0,140.19,6168.78,14073.59,129.8555333,12.89,False,A,206302,2011-12-09
2011-12-09,29,9594.553484848484,45.35,3.47,2597.24,,614.02,499.88,5186.34,136.5030667,9.357,False,B,93638,2011-12-09
2011-12-09,30,8398.865769230772,41.44,3.158,1.5,,3.41,,1774.78,218.605037,7.441,False,C,42988,2011-12-09
2011-12-09,31,21926.74563380282,41.44,3.158,2876.83,11.87,471.16,1915.49,11604.37,218.605037,7.441,False,A,203750,2011-12-09
2011-12-09,32,19663.15152777778,17.94,3.331,6397.72,63.0,303.02,2813.68,9856.66,195.8742575,8.513,False,A,203007,2011-12-09
2011-12-09,33,5632.771874999999,47.7,3.644,9.88,,6.93,,1580.88,129.8555333,8.01,False,A,39690,2011-12-09
2011-12-09,34,15271.040985915486,24.69,3.153,3131.47,3.0,127.58,479.79,4102.57,129.8555333,10.148,False,A,158114,2011-12-09
2011-12-09,35,13955.367499999995,46.28,3.415,1386.01,,529.1,955.48,9427.75,140.4397857,8.745,False,B,103681,2011-12-09
2011-12-09,36,6789.095,50.64,3.147,,,-0.87,,1129.02,217.6645878,7.716,False,A,39910,2011-12-09
2011-12-09,37,10744.490400000002,50.64,3.158,,,16.62,,1319.82,217.6645878,7.716,False,C,39910,2011-12-09
2011-12-09,38,8215.125283018868,42.17,3.644,61.05,,2.44,,1589.34,129.8555333,12.89,False,C,39690,2011-12-09
2011-12-09,39,25091.95450704224,49.36,3.158,4462.95,,292.36,1354.79,22649.7,217.6645878,7.716,False,A,184109,2011-12-09
2011-12-09,40,16093.180277777774,34.48,3.47,7081.76,48.0,94.05,1757.4,6850.25,136.5030667,4.42,False,A,155083,2011-12-09
2011-12-09,41,21509.18680555556,17.05,3.331,2782.39,120.0,141.21,1946.76,9503.64,195.8742575,6.759,False,A,196321,2011-12-09
2011-12-09,42,11681.763773584908,42.58,3.644,31.2,,21.31,,1872.37,129.8555333,7.874,False,C,39690,2011-12-09
2011-12-09,43,12872.876458333334,34.23,3.158,38.34,,7.41,,1707.87,210.5363571,10.148,False,C,41062,2011-12-09
2011-12-09,44,5851.940576923076,24.82,3.341,,,0.47,,441.57,129.8555333,6.078,False,C,39910,2011-12-09
2011-12-09,45,14075.813382352942,46.57,3.415,6176.69,2.87,379.57,1593.44,10170.5,188.6544692,8.523,False,B,118221,2011-12-09
2011-12-16,1,26127.45375,51.63,3.159,5011.32,67.0,347.37,225.79,4011.37,219.1794533,7.866,False,A,151315,2011-12-16
2011-12-16,2,33325.157808219185,50.13,3.159,4908.83,61.03,341.49,469.8,4744.27,218.8217928,7.441,False,A,202307,2011-12-16
2011-12-16,3,7738.6003030303,57.95,3.159,1864.61,,170.36,187.42,1500.38,222.6426418,7.197,False,B,37392,2011-12-16
2011-12-16,4,37964.34479452055,36.44,3.149,2756.67,72.3,1790.15,777.65,10261.95,129.8980645,5.143,False,A,205863,2011-12-16
2011-12-16,5,5664.6313432835805,54.42,3.159,802.42,,78.77,319.84,1940.54,219.7596266,6.3,False,B,34875,2011-12-16
2011-12-16,6,27872.541917808227,53.27,3.159,7070.01,27.0,603.98,508.56,4788.85,220.7671856,6.551,False,A,202505,2011-12-16
2011-12-16,7,10438.292608695652,15.2,3.266,2089.28,0.09,168.73,439.97,1899.74,195.9841685,8.513,False,B,70713,2011-12-16
2011-12-16,8,15973.770571428571,39.79,3.159,739.45,34.0,326.76,169.2,2238.66,222.6910959,6.123,False,A,155078,2011-12-16
2011-12-16,9,11024.343281250001,47.31,3.159,2755.9,,136.48,384.78,2240.49,222.8825484,6.054,False,B,125833,2011-12-16
2011-12-16,10,35986.35464788731,50.53,3.489,2200.27,337.44,1203.16,158.52,3475.95,129.8980645,7.874,False,B,126512,2011-12-16
2011-12-16,11,25125.49380281689,59.69,3.159,1812.02,143.06,592.44,669.07,4900.25,222.6426418,7.197,False,A,207499,2011-12-16
2011-12-16,12,18477.202571428577,43.29,3.6,4940.95,28.45,1038.3,1100.93,5243.21,129.8980645,12.89,False,B,112238,2011-12-16
2011-12-16,13,37812.96863013698,27.85,3.282,3272.56,556.15,959.55,424.43,5933.01,129.8980645,6.392,False,A,219622,2011-12-16
2011-12-16,14,36540.325211267605,39.93,3.413,5398.47,6.12,881.17,290.64,6390.47,188.7979349,8.523,False,A,200898,2011-12-16
2011-12-16,15,12259.373098591546,35.49,3.611,2176.13,19.0,158.53,925.45,1273.02,136.5335161,7.866,False,B,123737,2011-12-16
2011-12-16,16,9706.884285714284,22.5,3.266,2801.5,,99.57,422.6,2684.19,195.9841685,6.232,False,B,57197,2011-12-16
2011-12-16,17,15253.629428571423,21.07,3.282,3356.86,0.03,38.78,1286.21,2618.88,129.8980645,6.617,False,B,93188,2011-12-16
2011-12-16,18,21365.12999999999,35.52,3.445,3332.41,2.65,882.11,1350.2,2932.75,136.5335161,8.471,False,B,120653,2011-12-16
2011-12-16,19,25372.317123287678,37.07,3.611,5307.81,292.4,825.0,489.96,4799.18,136.5335161,7.866,False,A,203819,2011-12-16
2011-12-16,20,37335.360135135146,37.16,3.413,5488.56,217.03,1776.71,466.19,4535.27,212.0685039,7.082,False,A,203742,2011-12-16
2011-12-16,21,14679.778714285714,50.56,3.159,1846.83,65.06,163.18,393.58,2731.41,218.8217928,7.441,False,B,140167,2011-12-16
2011-12-16,22,21060.1931884058,39.11,3.445,5083.51,,463.79,423.22,4590.08,140.4700795,7.706,False,B,119557,2011-12-16
2011-12-16,23,29775.63287671233,32.99,3.445,6112.33,19.18,738.38,591.22,4241.95,136.5335161,4.42,False,B,114533,2011-12-16
2011-12-16,24,22569.367083333334,36.0,3.611,6244.37,9.09,143.42,1766.33,5516.14,136.5335161,8.454,False,A,203819,2011-12-16
2011-12-16,25,14456.557536231878,33.09,3.413,4548.64,61.0,602.21,282.11,1932.2,212.0685039,7.082,False,B,128107,2011-12-16
2011-12-16,26,16969.124366197186,28.24,3.445,2698.03,,494.72,533.84,2670.1,136.5335161,7.598,False,A,152513,2011-12-16
2011-12-16,27,30218.080273972595,40.68,3.611,7510.92,28.09,1049.3,1160.14,7853.48,140.4700795,7.906,False,A,204184,2011-12-16
2011-12-16,28,20140.206478873246,43.29,3.6,2429.88,18.24,347.78,573.31,6432.36,129.8980645,12.89,False,A,206302,2011-12-16
2011-12-16,29,10835.37735294118,39.11,3.445,1779.72,,547.17,1211.18,6777.33,136.5335161,9.357,False,B,93638,2011-12-16
2011-12-16,30,8325.756226415097,50.56,3.159,,,11.1,,602.44,218.8217928,7.441,False,C,42988,2011-12-16
2011-12-16,31,22377.730694444443,50.56,3.159,1263.97,47.0,477.99,566.44,5199.2,218.8217928,7.441,False,A,203750,2011-12-16
2011-12-16,32,22228.82728571429,26.23,3.266,5519.01,79.0,572.44,493.58,4074.52,195.9841685,8.513,False,A,203007,2011-12-16
2011-12-16,33,5409.132291666666,53.18,3.489,258.31,,3.67,,1065.06,129.8980645,8.01,False,A,39690,2011-12-16
2011-12-16,34,16212.012112676055,32.31,3.149,824.88,300.0,226.35,573.1,2966.73,129.8980645,10.148,False,A,158114,2011-12-16
2011-12-16,35,15932.22357142857,40.68,3.413,5115.93,0.27,10748.31,601.89,14608.23,140.4700795,8.745,False,B,103681,2011-12-16
2011-12-16,36,7588.976,58.31,3.133,11.64,,1.14,,3752.18,217.8781339,7.716,False,A,39910,2011-12-16
2011-12-16,37,10267.41673076923,58.31,3.159,13.38,,9.18,,868.78,217.8781339,7.716,False,C,39910,2011-12-16
2011-12-16,38,7774.689230769232,43.29,3.6,152.89,,,2.28,766.96,129.8980645,12.89,False,C,39690,2011-12-16
2011-12-16,39,28454.629285714283,58.58,3.159,873.38,15.15,505.72,650.86,6904.19,217.8781339,7.716,False,A,184109,2011-12-16
2011-12-16,40,16648.197083333336,29.53,3.445,3067.81,,383.98,409.64,2938.11,136.5335161,4.42,False,A,155083,2011-12-16
2011-12-16,41,23366.226666666673,25.01,3.266,7400.39,89.0,283.08,1269.68,4809.26,195.9841685,6.759,False,A,196321,2011-12-16
2011-12-16,42,11968.7596,50.53,3.489,2.42,,31.33,,675.78,129.8980645,7.874,False,C,39690,2011-12-16
2011-12-16,43,13571.573061224492,43.78,3.159,4.86,,2.5,,1070.83,210.7365392,10.148,False,C,41062,2011-12-16
2011-12-16,44,6100.86588235294,27.85,3.282,29.4,,6.75,,1041.62,129.8980645,6.078,False,C,39910,2011-12-16
2011-12-16,45,15866.260000000002,39.93,3.413,4631.26,8.92,801.34,848.33,2757.82,188.7979349,8.523,False,B,118221,2011-12-16
2011-12-23,1,30678.2295945946,47.96,3.112,2725.36,40.48,634.7,24.9,2739.43,219.3577216,7.866,False,A,151315,2011-12-23
2011-12-23,2,43572.56486486488,46.66,3.112,2971.04,15.18,1501.75,88.76,6437.61,218.9995495,7.441,False,A,202307,2011-12-23
2011-12-23,3,8351.836515151515,53.41,3.112,89.98,0.24,411.52,,586.66,222.8258628,7.197,False,B,37392,2011-12-23
2011-12-23,4,51060.95805555556,35.92,3.103,2461.94,69.05,2938.24,52.0,4396.76,129.9845484,5.143,False,A,205863,2011-12-23
2011-12-23,5,6844.212537313437,50.33,3.112,225.21,0.15,427.57,,1443.04,219.9387246,6.3,False,B,34875,2011-12-23
2011-12-23,6,36731.01416666666,49.45,3.112,2143.54,55.54,1417.2,23.41,5336.5,220.9477245,6.551,False,A,202505,2011-12-23
2011-12-23,7,14718.267638888892,12.19,3.173,519.82,0.15,483.1,41.51,1313.38,196.1713893,8.513,False,B,70713,2011-12-23
2011-12-23,8,20889.343571428577,38.16,3.112,1234.0,0.3,891.94,14.0,5884.24,222.8743862,6.123,False,A,155078,2011-12-23
2011-12-23,9,13717.040606060602,44.43,3.112,719.14,0.24,318.75,17.72,2357.19,223.0661125,6.054,False,B,125833,2011-12-23
2011-12-23,10,48444.262361111105,48.36,3.541,300.02,77.73,2432.01,108.37,4078.21,129.9845484,7.874,False,B,126512,2011-12-23
